,d,v
1040,2006-05-03,3.04
1041,2006-05-04,3.04
1042,2006-05-05,3.04
1043,2006-05-08,3.04
1044,2006-05-09,3.04
1045,2006-05-10,3.04
1046,2006-05-11,3.04
1047,2006-05-12,3.04
1048,2006-05-15,3.04
1049,2006-05-16,3.04
1050,2006-05-17,3.05
1051,2006-05-18,3.05
1052,2006-05-19,3.06
1053,2006-05-22,3.07
1054,2006-05-23,3.07
1055,2006-05-24,3.08
1056,2006-05-26,3.07
1057,2006-05-29,3.08
1058,2006-05-30,3.08
1059,2006-05-31,3.09
1060,2006-06-01,3.08
1061,2006-06-02,3.08
1062,2006-06-05,3.08
1063,2006-06-06,3.08
1064,2006-06-07,3.08
1065,2006-06-08,3.08
1066,2006-06-09,3.08
1067,2006-06-12,3.08
1068,2006-06-13,3.08
1069,2006-06-14,3.08
1070,2006-06-15,3.08
1071,2006-06-16,3.08
1072,2006-06-20,3.08
1073,2006-06-21,3.08
1074,2006-06-22,3.08
1075,2006-06-23,3.08
1076,2006-06-26,3.08
1077,2006-06-27,3.09
1078,2006-06-28,3.09
1079,2006-06-29,3.09
1080,2006-06-30,3.08
1081,2006-07-03,3.08
1082,2006-07-04,3.08
1083,2006-07-05,3.09
1084,2006-07-06,3.09
1085,2006-07-07,3.09
1086,2006-07-10,3.09
1087,2006-07-11,3.09
1088,2006-07-12,3.08
1089,2006-07-13,3.08
1090,2006-07-14,3.08
1091,2006-07-17,3.08
1092,2006-07-18,3.08
1093,2006-07-19,3.08
1094,2006-07-20,3.08
1095,2006-07-21,3.08
1096,2006-07-24,3.08
1097,2006-07-25,3.08
1098,2006-07-26,3.08
1099,2006-07-27,3.08
1100,2006-07-28,3.08
1101,2006-07-31,3.07
1102,2006-08-01,3.07
1103,2006-08-02,3.07
1104,2006-08-03,3.07
1105,2006-08-04,3.07
1106,2006-08-07,3.07
1107,2006-08-08,3.07
1108,2006-08-09,3.07
1109,2006-08-10,3.07
1110,2006-08-11,3.07
1111,2006-08-14,3.07
1112,2006-08-15,3.08
1113,2006-08-16,3.08
1114,2006-08-17,3.08
1115,2006-08-18,3.08
1116,2006-08-22,3.08
1117,2006-08-23,3.09
1118,2006-08-24,3.09
1119,2006-08-25,3.09
1120,2006-08-28,3.1
1121,2006-08-29,3.09
1122,2006-08-30,3.09
1123,2006-08-31,3.1
1124,2006-09-01,3.09
1125,2006-09-04,3.09
1126,2006-09-05,3.1
1127,2006-09-06,3.1
1128,2006-09-07,3.1
1129,2006-09-08,3.1
1130,2006-09-11,3.1
1131,2006-09-12,3.11
1132,2006-09-13,3.11
1133,2006-09-14,3.1
1134,2006-09-15,3.1
1135,2006-09-18,3.1
1136,2006-09-19,3.1
1137,2006-09-20,3.1
1138,2006-09-21,3.1
1139,2006-09-22,3.1
1140,2006-09-25,3.1
1141,2006-09-26,3.1
1142,2006-09-27,3.1
1143,2006-09-28,3.1
1144,2006-09-29,3.1
1145,2006-10-02,3.1
1146,2006-10-03,3.1
1147,2006-10-04,3.11
1148,2006-10-05,3.1
1149,2006-10-06,3.11
1150,2006-10-09,3.11
1151,2006-10-10,3.11
1152,2006-10-11,3.11
1153,2006-10-12,3.11
1154,2006-10-13,3.1
1155,2006-10-17,3.1
1156,2006-10-18,3.1
1157,2006-10-19,3.09
1158,2006-10-20,3.09
1159,2006-10-23,3.09
1160,2006-10-24,3.09
1161,2006-10-25,3.09
1162,2006-10-26,3.09
1163,2006-10-27,3.09
1164,2006-10-30,3.1
1165,2006-10-31,3.09
1166,2006-11-01,3.09
1167,2006-11-02,3.09
1168,2006-11-03,3.08
1169,2006-11-07,3.08
1170,2006-11-08,3.07
1171,2006-11-09,3.07
1172,2006-11-10,3.07
1173,2006-11-13,3.08
1174,2006-11-14,3.08
1175,2006-11-15,3.07
1176,2006-11-16,3.07
1177,2006-11-17,3.07
1178,2006-11-20,3.07
1179,2006-11-21,3.08
1180,2006-11-22,3.08
1181,2006-11-23,3.07
1182,2006-11-24,3.07
1183,2006-11-27,3.08
1184,2006-11-28,3.08
1185,2006-11-29,3.08
1186,2006-11-30,3.07
1187,2006-12-01,3.07
1188,2006-12-04,3.06
1189,2006-12-05,3.06
1190,2006-12-06,3.06
1191,2006-12-07,3.06
1192,2006-12-11,3.06
1193,2006-12-12,3.06
1194,2006-12-13,3.06
1195,2006-12-14,3.06
1196,2006-12-15,3.06
1197,2006-12-18,3.06
1198,2006-12-19,3.06
1199,2006-12-20,3.05
1200,2006-12-21,3.05
1201,2006-12-22,3.05
1202,2006-12-26,3.07
1203,2006-12-27,3.08
1204,2006-12-28,3.07
1205,2006-12-29,3.07
1206,2007-01-02,3.06
1207,2007-01-03,3.06
1208,2007-01-04,3.07
1209,2007-01-05,3.08
1210,2007-01-08,3.08
1211,2007-01-09,3.08
1212,2007-01-10,3.08
1213,2007-01-11,3.08
1214,2007-01-12,3.08
1215,2007-01-15,3.08
1216,2007-01-16,3.08
1217,2007-01-17,3.08
1218,2007-01-18,3.08
1219,2007-01-19,3.08
1220,2007-01-22,3.09
1221,2007-01-23,3.1
1222,2007-01-24,3.1
1223,2007-01-25,3.09
1224,2007-01-26,3.1
1225,2007-01-29,3.11
1226,2007-01-30,3.11
1227,2007-01-31,3.11
1228,2007-02-01,3.1
1229,2007-02-02,3.1
1230,2007-02-05,3.1
1231,2007-02-06,3.1
1232,2007-02-07,3.1
1233,2007-02-08,3.1
1234,2007-02-09,3.1
1235,2007-02-12,3.11
1236,2007-02-13,3.1
1237,2007-02-14,3.1
1238,2007-02-15,3.1
1239,2007-02-16,3.1
1240,2007-02-19,3.1
1241,2007-02-20,3.1
1242,2007-02-21,3.1
1243,2007-02-22,3.1
1244,2007-02-23,3.1
1245,2007-02-26,3.1
1246,2007-02-27,3.1
1247,2007-02-28,3.1
1248,2007-03-01,3.1
1249,2007-03-02,3.1
1250,2007-03-05,3.1
1251,2007-03-06,3.1
1252,2007-03-07,3.1
1253,2007-03-08,3.1
1254,2007-03-09,3.1
1255,2007-03-12,3.1
1256,2007-03-13,3.1
1257,2007-03-14,3.1
1258,2007-03-15,3.1
1259,2007-03-16,3.1
1260,2007-03-19,3.1
1261,2007-03-20,3.1
1262,2007-03-21,3.1
1263,2007-03-22,3.1
1264,2007-03-23,3.1
1265,2007-03-26,3.1
1266,2007-03-27,3.11
1267,2007-03-28,3.11
1268,2007-03-29,3.1
1269,2007-03-30,3.1
1270,2007-04-03,3.1
1271,2007-04-04,3.1
1272,2007-04-09,3.1
1273,2007-04-10,3.09
1274,2007-04-11,3.09
1275,2007-04-12,3.09
1276,2007-04-13,3.09
1277,2007-04-16,3.09
1278,2007-04-17,3.08
1279,2007-04-18,3.08
1280,2007-04-19,3.09
1281,2007-04-20,3.09
1282,2007-04-23,3.09
1283,2007-04-24,3.08
1284,2007-04-25,3.08
1285,2007-04-26,3.09
1286,2007-04-27,3.09
1287,2007-04-30,3.09
1288,2007-05-02,3.08
1289,2007-05-03,3.09
1290,2007-05-04,3.08
1291,2007-05-07,3.08
1292,2007-05-08,3.08
1293,2007-05-09,3.08
1294,2007-05-10,3.08
1295,2007-05-11,3.08
1296,2007-05-14,3.08
1297,2007-05-15,3.07
1298,2007-05-16,3.08
1299,2007-05-17,3.08
1300,2007-05-18,3.08
1301,2007-05-21,3.08
1302,2007-05-22,3.07
1303,2007-05-23,3.08
1304,2007-05-24,3.08
1305,2007-05-28,3.08
1306,2007-05-29,3.08
1307,2007-05-30,3.08
1308,2007-05-31,3.08
1309,2007-06-01,3.07
1310,2007-06-04,3.07
1311,2007-06-05,3.07
1312,2007-06-06,3.08
1313,2007-06-07,3.08
1314,2007-06-08,3.08
1315,2007-06-11,3.07
1316,2007-06-12,3.08
1317,2007-06-13,3.08
1318,2007-06-14,3.07
1319,2007-06-15,3.07
1320,2007-06-19,3.07
1321,2007-06-20,3.08
1322,2007-06-21,3.08
1323,2007-06-22,3.08
1324,2007-06-25,3.08
1325,2007-06-26,3.09
1326,2007-06-27,3.09
1327,2007-06-28,3.09
1328,2007-06-29,3.09
1329,2007-07-02,3.09
1330,2007-07-03,3.09
1331,2007-07-04,3.09
1332,2007-07-05,3.1
1333,2007-07-06,3.1
1334,2007-07-10,3.11
1335,2007-07-11,3.1
1336,2007-07-12,3.1
1337,2007-07-13,3.1
1338,2007-07-16,3.1
1339,2007-07-17,3.1
1340,2007-07-18,3.1
1341,2007-07-19,3.1
1342,2007-07-20,3.11
1343,2007-07-23,3.12
1344,2007-07-24,3.14
1345,2007-07-25,3.17
1346,2007-07-26,3.15
1347,2007-07-27,3.12
1348,2007-07-30,3.12
1349,2007-07-31,3.12
1350,2007-08-01,3.13
1351,2007-08-02,3.13
1352,2007-08-03,3.14
1353,2007-08-06,3.14
1354,2007-08-07,3.14
1355,2007-08-08,3.14
1356,2007-08-09,3.14
1357,2007-08-10,3.15
1358,2007-08-13,3.14
1359,2007-08-14,3.15
1360,2007-08-15,3.15
1361,2007-08-16,3.17
1362,2007-08-17,3.15
1363,2007-08-21,3.16
1364,2007-08-22,3.16
1365,2007-08-23,3.17
1366,2007-08-24,3.17
1367,2007-08-27,3.17
1368,2007-08-28,3.17
1369,2007-08-29,3.16
1370,2007-08-30,3.16
1371,2007-08-31,3.16
1372,2007-09-03,3.16
1373,2007-09-04,3.16
1374,2007-09-05,3.17
1375,2007-09-06,3.16
1376,2007-09-07,3.16
1377,2007-09-10,3.16
1378,2007-09-11,3.15
1379,2007-09-12,3.14
1380,2007-09-13,3.13
1381,2007-09-14,3.13
1382,2007-09-17,3.14
1383,2007-09-18,3.14
1384,2007-09-19,3.13
1385,2007-09-20,3.13
1386,2007-09-21,3.14
1387,2007-09-24,3.15
1388,2007-09-25,3.15
1389,2007-09-26,3.15
1390,2007-09-27,3.15
1391,2007-09-28,3.15
1392,2007-10-01,3.15
1393,2007-10-02,3.15
1394,2007-10-03,3.15
1395,2007-10-04,3.15
1396,2007-10-05,3.16
1397,2007-10-08,3.16
1398,2007-10-09,3.16
1399,2007-10-10,3.16
1400,2007-10-11,3.16
1401,2007-10-12,3.16
1402,2007-10-16,3.16
1403,2007-10-17,3.16
1404,2007-10-18,3.16
1405,2007-10-19,3.16
1406,2007-10-22,3.17
1407,2007-10-23,3.17
1408,2007-10-24,3.18
1409,2007-10-25,3.18
1410,2007-10-26,3.17
1411,2007-10-29,3.16
1412,2007-10-30,3.15
1413,2007-10-31,3.15
1414,2007-11-01,3.14
1415,2007-11-02,3.13
1416,2007-11-05,3.13
1417,2007-11-07,3.13
1418,2007-11-08,3.12
1419,2007-11-09,3.13
1420,2007-11-12,3.13
1421,2007-11-13,3.13
1422,2007-11-14,3.13
1423,2007-11-15,3.13
1424,2007-11-16,3.13
1425,2007-11-19,3.13
1426,2007-11-20,3.13
1427,2007-11-21,3.14
1428,2007-11-22,3.14
1429,2007-11-23,3.14
1430,2007-11-26,3.14
1431,2007-11-27,3.15
1432,2007-11-28,3.15
1433,2007-11-29,3.15
1434,2007-11-30,3.14
1435,2007-12-03,3.14
1436,2007-12-04,3.14
1437,2007-12-05,3.13
1438,2007-12-06,3.13
1439,2007-12-07,3.13
1440,2007-12-10,3.14
1441,2007-12-11,3.14
1442,2007-12-12,3.14
1443,2007-12-13,3.14
1444,2007-12-14,3.14
1445,2007-12-17,3.14
1446,2007-12-18,3.14
1447,2007-12-19,3.14
1448,2007-12-20,3.13
1449,2007-12-21,3.14
1450,2007-12-26,3.14
1451,2007-12-27,3.15
1452,2007-12-28,3.15
1453,2008-01-02,3.15
1454,2008-01-03,3.14
1455,2008-01-04,3.14
1456,2008-01-07,3.14
1457,2008-01-08,3.13
1458,2008-01-09,3.13
1459,2008-01-10,3.13
1460,2008-01-11,3.13
1461,2008-01-14,3.13
1462,2008-01-15,3.14
1463,2008-01-16,3.14
1464,2008-01-17,3.15
1465,2008-01-18,3.15
1466,2008-01-21,3.16
1467,2008-01-22,3.16
1468,2008-01-23,3.16
1469,2008-01-24,3.15
1470,2008-01-25,3.15
1471,2008-01-28,3.15
1472,2008-01-29,3.15
1473,2008-01-30,3.15
1474,2008-01-31,3.16
1475,2008-02-01,3.15
1476,2008-02-04,3.15
1477,2008-02-05,3.16
1478,2008-02-06,3.17
1479,2008-02-07,3.17
1480,2008-02-08,3.17
1481,2008-02-11,3.17
1482,2008-02-12,3.16
1483,2008-02-13,3.16
1484,2008-02-14,3.15
1485,2008-02-15,3.15
1486,2008-02-18,3.15
1487,2008-02-19,3.15
1488,2008-02-20,3.15
1489,2008-02-21,3.15
1490,2008-02-22,3.15
1491,2008-02-25,3.16
1492,2008-02-26,3.16
1493,2008-02-27,3.16
1494,2008-02-28,3.16
1495,2008-02-29,3.16
1496,2008-03-03,3.16
1497,2008-03-04,3.16
1498,2008-03-05,3.15
1499,2008-03-06,3.15
1500,2008-03-07,3.15
1501,2008-03-10,3.16
1502,2008-03-11,3.15
1503,2008-03-12,3.15
1504,2008-03-13,3.15
1505,2008-03-14,3.14
1506,2008-03-17,3.15
1507,2008-03-18,3.15
1508,2008-03-19,3.15
1509,2008-03-25,3.16
1510,2008-03-26,3.17
1511,2008-03-27,3.17
1512,2008-03-28,3.16
1513,2008-03-31,3.17
1514,2008-04-01,3.17
1515,2008-04-03,3.16
1516,2008-04-04,3.16
1517,2008-04-07,3.16
1518,2008-04-08,3.16
1519,2008-04-09,3.16
1520,2008-04-10,3.16
1521,2008-04-11,3.15
1522,2008-04-14,3.15
1523,2008-04-15,3.16
1524,2008-04-16,3.16
1525,2008-04-17,3.17
1526,2008-04-18,3.17
1527,2008-04-21,3.17
1528,2008-04-22,3.18
1529,2008-04-23,3.18
1530,2008-04-24,3.18
1531,2008-04-25,3.18
1532,2008-04-28,3.17
1533,2008-04-29,3.17
1534,2008-04-30,3.16
1535,2008-05-02,3.17
1536,2008-05-05,3.17
1537,2008-05-06,3.18
1538,2008-05-07,3.18
1539,2008-05-08,3.18
1540,2008-05-09,3.18
1541,2008-05-12,3.18
1542,2008-05-13,3.17
1543,2008-05-14,3.16
1544,2008-05-15,3.16
1545,2008-05-16,3.16
1546,2008-05-19,3.14
1547,2008-05-20,3.14
1548,2008-05-21,3.13
1549,2008-05-22,3.13
1550,2008-05-23,3.14
1551,2008-05-26,3.14
1552,2008-05-27,3.13
1553,2008-05-28,3.12
1554,2008-05-29,3.11
1555,2008-05-30,3.1
1556,2008-06-02,3.09
1557,2008-06-03,3.07
1558,2008-06-04,3.06
1559,2008-06-05,3.06
1560,2008-06-06,3.06
1561,2008-06-09,3.06
1562,2008-06-10,3.06
1563,2008-06-11,3.06
1564,2008-06-12,3.05
1565,2008-06-13,3.05
1566,2008-06-17,3.03
1567,2008-06-18,3.03
1568,2008-06-19,3.03
1569,2008-06-20,3.02
1570,2008-06-23,3.02
1571,2008-06-24,3.01
1572,2008-06-25,3.02
1573,2008-06-26,3.02
1574,2008-06-27,3.02
1575,2008-06-30,3.02
1576,2008-07-01,3.02
1577,2008-07-02,3.02
1578,2008-07-03,3.03
1579,2008-07-04,3.03
1580,2008-07-07,3.02
1581,2008-07-08,3.01
1582,2008-07-10,3.02
1583,2008-07-11,3.02
1584,2008-07-14,3.03
1585,2008-07-15,3.02
1586,2008-07-16,3.03
1587,2008-07-17,3.02
1588,2008-07-18,3.02
1589,2008-07-21,3.02
1590,2008-07-22,3.03
1591,2008-07-23,3.02
1592,2008-07-24,3.02
1593,2008-07-25,3.02
1594,2008-07-28,3.02
1595,2008-07-29,3.02
1596,2008-07-30,3.03
1597,2008-07-31,3.03
1598,2008-08-01,3.04
1599,2008-08-04,3.04
1600,2008-08-05,3.04
1601,2008-08-06,3.04
1602,2008-08-07,3.05
1603,2008-08-08,3.05
1604,2008-08-11,3.04
1605,2008-08-12,3.03
1606,2008-08-13,3.04
1607,2008-08-14,3.03
1608,2008-08-15,3.03
1609,2008-08-19,3.03
1610,2008-08-20,3.03
1611,2008-08-21,3.03
1612,2008-08-22,3.02
1613,2008-08-25,3.02
1614,2008-08-26,3.03
1615,2008-08-27,3.03
1616,2008-08-28,3.03
1617,2008-08-29,3.03
1618,2008-09-01,3.03
1619,2008-09-02,3.03
1620,2008-09-03,3.05
1621,2008-09-04,3.04
1622,2008-09-05,3.04
1623,2008-09-08,3.04
1624,2008-09-09,3.05
1625,2008-09-10,3.07
1626,2008-09-11,3.09
1627,2008-09-12,3.08
1628,2008-09-15,3.09
1629,2008-09-16,3.09
1630,2008-09-17,3.1
1631,2008-09-18,3.11
1632,2008-09-19,3.11
1633,2008-09-22,3.11
1634,2008-09-23,3.1
1635,2008-09-24,3.1
1636,2008-09-25,3.11
1637,2008-09-26,3.12
1638,2008-09-29,3.12
1639,2008-09-30,3.13
1640,2008-10-01,3.14
1641,2008-10-02,3.14
1642,2008-10-03,3.16
1643,2008-10-06,3.2
1644,2008-10-07,3.21
